rank,name,symbol,price,marketCap,change,24hVolume,btcPrice,listedAt
200401,NEXPACE,NXPC,0.2784661464874841,72323837,-0.6,7317210,4.1257704378e-06,2025-05-15 07:15:24
200411,Safe Token,SAFE,0.095431650380831,72149280,0.45,1021657,1.4139208192e-06,2024-04-23 07:10:14
200421,Wiki Cat ,WKC,1.32980947273e-07,71854190,9.13,518009,1.970253e-12,2022-04-19 02:24:58
200431,Verge,XVG,0.004344717536495,71783211,-2.05,2314882,6.4371584837e-08,2016-02-08 00:00:00
200441,DigiByte,DGB,0.0039118120373778,71258239,-2.73,1781326,5.795763207e-08,2014-12-02 00:00:00
200451,AIOZ Network,AIOZ,0.057208494537025,71132603,-0.36,2285574,8.47604344482e-07,2021-08-04 01:22:47
200461,FORM Token,FOUR,0.239965186084069,71093201,0.23,2873148,3.5553379947e-06,2025-03-19 23:22:37
200471,Dog (Bitcoin),DOG ,0.0007108727644486,71087244,-2.66,858880,1.0532331752e-08,2024-04-26 02:25:50
200481,Holo,HOT,0.0004041385880952,70918882,-1.1,3037097,5.987740559e-09,2018-01-21 00:00:00
200491,Baby Doge Coin,BABYDOGE,3.90295978e-10,70403396,0.24,2808333,5.783e-15,2021-07-13 00:25:16
200501,Meteora,MET,0.13678730713499,70287705,0.96,7548635,2.0266486076e-06,2025-10-13 02:22:58
200511,deBridge,DBR,0.0147954682626482,69857580,-2.49,5692769,2.19210508501e-07,2024-10-18 00:08:07
200521,HOME,HOME,0.020270069031281,69745929,1.85,4304847,3.00322508273e-07,2025-06-11 01:36:10
200531,Dohrnii,DHN,4.037358924805497,68898296,-0.95,308292,5.98177419733e-05,2022-10-07 08:45:44
200541,MYX,MYX,0.2419652114248268,68195820,0.63,11254757,3.5849704851e-06,2025-05-07 01:38:59
200551,Ronin,RON,0.0884152018862091,67825209,3.93,3727586,1.3099647149e-06,2022-02-11 06:36:52
200561,aelf,ELF,0.0781048983809779,67499341,-0.34,574658,1.1572066653e-06,2017-12-22 00:00:00
200571,Mina Protocol Token,MINA,0.0531236734259111,67431880,-2.3,3128503,7.87083400027e-07,2021-06-14 09:25:16
200581,Threshold,T,0.0060029862598696,66963312,-0.77,1868061,8.8940589591e-08,2022-05-13 04:03:49
200591,Zora,ZORA,0.0144078961284249,66162497,-1.58,5474259,2.13468217476e-07,2025-04-24 01:18:24
200601,Nervos Network,CKB,0.0013633801803355,66100755,-0.18,2646856,2.0199919145e-08,2019-08-23 13:30:00
200611,Cysic,CYS,0.3680673960349459,65832215,9.7,8871410,5.453307703e-06,2025-12-12 01:29:42
200621,Venom,VENOM,0.0304458343846375,65395892,-7.83,760667,4.51087232842e-07,2024-03-25 23:30:14
200631,TOSHI,TOSHI,0.0001834722009407,65354321,-3.83,8149867,2.718334679e-09,2023-08-07 02:27:02
200641,GMX,GMX,6.27234557895367,65114245,0.5,2998169,9.29314327502e-05,2022-05-10 08:07:55
200651,FOGO,FOGO,0.0171431857942754,65092236,1.27,5124556,2.53994426441e-07,2026-01-16 00:32:52
200661,Sapien,SAPIEN,0.0667173909010927,64949549,1.83,3524633,9.88488699762e-07,2025-08-20 17:34:57
200671,Turbo,TURBO,0.0010246294544761,64935170,0.68,10757796,1.5180968913e-08,2023-05-05 02:31:43
200681,Bitlight Labs,LIGHT,0.1553746311362011,64586359,3.43,3175505,2.3020394687e-06,2025-09-29 02:24:42
200691,Velo,VELO,0.0036530952214687,64162512,-1.35,1654299,5.412446885e-08,2022-06-22 05:16:29
200701,Orca,ORCA,0.853995218537591,64049266,0.11,6065283,1.26528422615e-05,2022-05-20 04:41:16
200711,SKYAI,SKYAI,0.0638176397452824,63817640,3.13,5616906,9.45525819905e-07,2025-05-06 06:08:33
200721,ApeCoin,APE,0.0846230933780004,63691699,-1.32,11733580,1.2537806172e-06,2022-03-22 03:38:39
200731,RaveDAO,RAVE,0.2676542274010852,63195356,-7.96,2303331,3.9655804229e-06,2025-12-14 11:41:43
200741,Alchemy Pay,ACH,0.0063140594788483,63140595,-0.6,1905835,9.354946829e-08,2020-09-11 12:36:00
200751,Comedian,BAN,0.065503547071563,63042104,15.09,11828703,9.70504319789e-07,2024-10-27 22:49:58
200761,Movement,MOVE,0.0179365865863036,62927525,-1.53,5875204,2.65749498195e-07,2024-12-10 01:03:50
200771,Tagger,TAG,0.0005745890903896,62552529,-5.07,1790951,8.513145001e-09,2024-12-31 05:56:56
200781,ZetaChain,ZETA,0.0475509934659818,62542435,-1.33,2601711,7.04518253318e-07,2024-02-01 03:17:17
200791,Astar,ASTR,0.0072857076017692,62474875,-2.12,1391587,1.07945462747e-07,2022-04-14 07:15:14
200801,PYTHIA,PYTHIA,0.0620696326529531,61955477,1.14,1217010,9.19489894419e-07,2024-12-31 03:54:58
200811,TRIA,TRIA,0.0294430607590743,61594713,-11.82,9754963,4.36230081148e-07,2026-02-03 08:32:09
200821,Non-Playable Coin,NPC,0.0073667318117799,61425681,-1.22,3963543,1.09145922102e-07,2023-08-03 07:09:10
200831,Zama,ZAMA,0.0225777168712153,60746899,-3.27,11420462,3.34512751356e-07,2026-02-02 12:33:42
200841,Concordium,CCD,0.0052939395717256,60248510,15.51,1116295,7.843531309e-08,2022-02-11 00:17:33
200851,BRETT,BRETT,0.0060446422101761,59900034,-2.13,3718085,8.9557766546e-08,2024-03-07 04:01:11
200861,WorldMobileToken,WMTX,0.0702693892771169,59765777,1.95,30508867,1.0411153119e-06,2024-10-04 01:58:07
200871,Eclipse,ES,0.1330814978626634,59355222,0.65,4162599,1.9717431243e-06,2025-07-16 09:30:51
200881,Codatta XNY,XNY,0.0061040222775054,58996416,3.77,3100248,9.0437545038e-08,2025-07-23 12:32:43
200891,Newton,NEWT,0.0666267990174027,58823358,-4.2,3569139,9.87146485204e-07,2025-06-24 14:24:32
200901,Kava,KAVA,0.0538615586676729,58323840,0.36,6439967,7.98015950196e-07,2019-11-19 14:37:00
200911,Nano,NANO,0.4372950383589386,58268816,7.22,107252,6.4789884322e-06,2017-03-07 00:00:00
200921,Nano,XNO,0.4334498691046862,57756457,5.78,260194,6.4220181835e-06,2022-06-23 04:57:44
200931,SUSHI,SUSHI,0.1960223067980634,57289798,0.06,4327432,2.9042777685e-06,2020-09-15 09:00:00
200941,aPriori,APR,0.1663177779380614,56492343,-0.88,5437036,2.464173761e-06,2025-10-23 10:12:17
200951,Binance USD,BUSD,0.9991790644257288,55786499,-0.0,487098,1.48038944701e-05,2019-07-15 13:39:00
200961,SuperVerse,SUPER,0.1067425295847829,55740031,-1.12,4708545,1.5815034558e-06,2021-03-09 13:53:40
200971,Numeraire,NMR,6.585794307259653,55649253,0.66,5586353,9.75755071317e-05,2017-06-23 00:00:00
200981,Naoris Protocol,NAORIS,0.0633560836268895,55501577,1.41,2033060,9.38687377916e-07,2025-07-31 12:31:50
200991,MANTRA,MANTRA,0.011321553454152,54884371,-1.86,9331103,1.67740786953e-07,2026-03-04 02:46:25
30001,Fabric Protocol,ROBO,0.0228701027852988,54750820,-1.53,14311291,3.38844757871e-07,2026-02-27 11:11:25
30011,AZTEC,AZTEC,0.0188867426341405,54386257,-0.84,6500213,2.79827064833e-07,2026-02-12 07:08:54
30021,Pippin,PIPPIN,0.0543060071255534,54302562,3.55,37259347,8.04600924104e-07,2024-11-11 23:31:32
30031,Plume,PLUME,0.0101369851600171,54065058,-0.67,4463161,1.50190154996e-07,2025-01-22 01:02:41
30041,jelly-my-jelly,JELLYJELLY,0.0538180437096445,53817995,3.54,2918837,7.97371230076e-07,2025-01-30 02:35:52
30051,Axelar,AXL,0.0470023865293888,53765595,-1.66,3272352,6.96390061401e-07,2022-10-07 08:50:18
30061,Circle tokenized stock (xStock),CRCLX,93.20810264103412,53309280,-2.58,995358416,0.0013809766080857,2025-07-02 02:26:02
30071,ETHGas,GWEI,0.0401929114173201,52629726,-0.09,5978469,5.95500486604e-07,2026-01-21 13:33:55
30081,AI Rig Complex,ARC,0.0526276307909346,52626753,7.23,4854106,7.79734003825e-07,2024-12-12 00:39:40
30091,Sign,SIGN,0.0320353006775753,52537893,0.28,23856690,4.74636856831e-07,2025-04-29 00:43:21
300101,VeThor Token,VTHO,0.0005306205697161,52521895,-0.06,2112304,7.861704871e-09,2018-07-31 00:00:00
300111,COAI,COAI,0.276067715731226,52307027,0.33,3115487,4.0902351498e-06,2025-09-25 07:23:42
300121,Open Campus,EDU,0.0609241228664263,52112978,2.13,2697382,9.02655307454e-07,2023-05-01 02:32:38
300131,LAB,LAB,0.2258185115400821,52028583,1.34,2202435,3.3457400512e-06,2025-10-16 02:25:21
300141,SOON Token,SOON,0.1121938059946971,51736100,-3.26,2406919,1.6622698806e-06,2025-05-25 13:18:26
300151,Space and Time,SXT,0.0146473814896122,51497752,-1.05,7266911,2.17016446357e-07,2025-05-07 06:16:32
300161,TRADOOR,TRADOOR,2.8683082071798296,51430200,-0.57,20569669,4.24970193219e-05,2025-09-04 12:43:05
300171,BSquared Token,B2,0.7629454707177681,51386949,0.07,6063318,1.13038439626e-05,2025-05-01 02:48:32
300181,Infinity Ground,AIN,0.0554098040213733,51213332,-9.01,1507153,8.20954842379e-07,2025-07-07 01:50:07
300191,Moca,MOCA,0.0125030041454527,51174037,-0.59,3751354,1.85245228327e-07,2024-07-11 22:42:45
300201,Waves,WAVES,0.4150544323615481,51096710,-1.74,5397035,6.149470335e-06,2016-06-20 00:00:00
300211,XYO Network,XYO,0.0036380413403938,50767837,-0.13,6384201,5.3901429682e-08,2018-05-23 00:00:00
300221,Ankr,ANKR,0.0050718070467269,50718070,-1.13,21085348,7.5144184827e-08,2019-03-13 13:42:00
300231,Alphabet tokenized stock (xStock),GOOGLX,281.3598702054887,50531188,0.7,3492746720,0.0041686440148257,2025-07-02 02:23:47
300241,Siacoin,SC,0.0008981938750176,50321884,-0.33,4017234,1.3307692097e-08,2015-08-25 00:00:00
300251,Alchemist AI,ALCH,0.0672278290104924,49950004,-1.84,7040285,9.9605138014e-07,2024-11-29 04:02:52
300261,Casper,CSPR,0.0031155029620686,49157954,-3.81,1537771,4.6159471024e-08,2021-05-06 13:13:45
300271,Infinex,INX,0.0119441896695941,49118042,-1.64,4914060,1.76965800922e-07,2026-01-31 05:12:05
300281,cat in a dogs world,MEW,0.0005505405015493,48935220,-2.78,5104131,8.156839726e-09,2024-03-27 03:02:28
300291,Celo,CELO,0.0816102312699656,48766399,8.73,8404812,1.2091418789e-06,2020-07-23 14:12:00
300301,Particle Network,PARTI,0.0866430806688167,48764824,-1.24,8604881,1.283708865e-06,2025-03-25 08:00:59
300311,Flow,FLOW,0.0294989410177656,48705334,2.36,5640331,4.37058006274e-07,2021-03-05 17:02:16
300321,Caldera,ERA,0.1218975690968554,48040987,-3.79,4911102,1.8060413927e-06,2025-07-17 15:32:40
300331,XUSD,XUSD,1.0005680151872094,47978447,0.0,12768427,1.48244732444e-05,2024-07-17 23:47:38
300341,BLUR,BLUR,0.0172068632692454,47582286,-0.13,2794161,2.54937875572e-07,2023-02-15 00:05:01
300351,EURITE,EURI,1.1470737021783848,47504407,-0.42,17571068,1.69951099268e-05,2024-08-28 12:06:54
300361,ordi,ORDI,2.251145918267054,47274064,-0.01,9259760,3.33531073632e-05,2023-05-05 08:55:08
300371,Gravity,G,0.0044160824919888,47071906,27.65,41685777,6.5428932121e-08,2024-07-22 00:10:06
300381,Venus,XVS,2.754258975828676,46872291,0.97,6264503,4.08072593525e-05,2021-05-12 15:29:46
300391,POPCAT,POPCAT,0.0477698702918694,46811483,-1.03,10019335,7.07761144956e-07,2023-06-19 07:56:16
300401,Chainbase Token,C,0.0701126544490418,45938582,-14.2,15806406,1.0387931197e-06,2025-07-14 13:32:32
300411,Status,SNT,0.0094787727532809,45796291,-0.28,2100582,1.40438042131e-07,2017-06-28 00:00:00
300421,Moo Deng,MOODENG,0.0462271582075659,45762039,-2.66,12292650,6.8490423401e-07,2024-09-19 04:23:00
300431,Proton,XPR,0.0022794357287172,45588715,0.39,725525,3.3772250822e-08,2021-10-11 06:32:02
300441,Pax Dollar,USDP,1.0003725294946757,45574397,0.02,2766980,1.48215769172e-05,2018-10-12 00:00:00
300451,Succinct,PROVE,0.2289742750252671,45344909,0.47,7162740,3.3924960245e-06,2025-08-05 15:43:06
300461,币安人生,币安人生,0.0449378109033676,44937811,4.38,6061091,6.65801190216e-07,2025-10-04 16:34:05
300471,Block Street,BSB,0.2135726762775639,44369723,-7.48,7715372,3.1643050519e-06,2026-03-04 20:17:10
300481,IoTeX,IOTX,0.0046753323180472,44141536,-0.41,1268670,6.926999245e-08,2018-05-26 00:00:00
300491,PURR,PURR,0.0735276541464521,43790313,-5.74,458700,1.0893899515e-06,2024-05-15 01:39:07
300501,Lagrange,LA,0.1825803144184173,43625193,-2.7,5266219,2.7051204365e-06,2025-06-05 01:23:15
300511,ZK Coin,ZKC,0.0683989696395686,43519513,-0.23,4472627,1.013403067e-06,2025-09-15 00:48:20
300521,Zigcoin,ZIG,0.0299058318894857,43512985,-3.03,3052016,4.43086524825e-07,2022-06-22 08:22:26
300531,Magic Eden,ME,0.0983871107620974,43365473,-2.01,5919102,1.4577090901e-06,2024-09-04 01:39:18
300541,Babylon,BABY,0.0140143636916398,43295998,6.04,9679641,2.07637618265e-07,2025-04-11 03:07:25
300551,YZY,YZY,0.3312062518596395,43056813,0.42,958438,4.9071708715e-06,2025-08-21 10:51:04
300561,Ape and Pepe,APEPE,1.195194532e-06,42879700,0.2,30172861,1.7708071e-11,2023-06-19 07:16:19
300571,Avantis,AVNT,0.133278706894913,42643652,-0.43,7167172,1.9746649847e-06,2025-09-09 13:43:11
300581,UnifAI,UAI,0.2050090310134,42618074,2.66,1831311,3.0374255912e-06,2025-11-06 11:32:51
300591,RATS BRC,RATS,4.25172866961e-05,42517287,-9.14,4776120,6.29938564e-10,2023-11-14 04:20:50
300601,GOHOME,GOHOME,88.41568246013333,42436261,-0.21,526161,0.0013099718351269,2025-02-13 03:16:14
300611,Paycoin,PCI,0.0428412350849171,42406877,-6.4,558680,6.34738202339e-07,2019-08-19 14:52:00
300621,Backpack,BP,0.1686906815057792,42172667,3.03,2954352,2.4993308367e-06,2026-03-24 01:43:41
300631,Ardor,ARDR,0.0420292089986629,41964746,19.94,113793,6.22707177154e-07,2016-10-13 00:00:00
300641,ALEO,ALEO,0.0420689012072386,41948241,-11.35,2395204,6.23295259199e-07,2024-09-19 02:49:23
300651,Tellor,TRB,15.10947052352757,41704450,0.19,5150843,0.0002238627840533,2020-09-16 09:43:50
300661,Fractal Bitcoin,FB,0.4223607028882461,41662621,-2.36,3300177,6.2577204592e-06,2024-09-10 02:47:10
300671,Tornado Cash,TORN,7.863851528475071,41365537,-0.24,1706310,0.000116511276408,2021-09-15 06:44:36
300681,Orbs,ORBS,0.0083744318891548,41277124,-0.11,2086747,1.2407606439e-07,2019-04-23 13:39:00
300691,Huma Finance,HUMA,0.0142211417553339,41227265,-3.12,17838841,2.10701253946e-07,2025-05-26 02:13:29
300701,Frax,FRAX,0.4316437835833492,41178581,3.84,6014334,6.3952591165e-06,2021-12-31 21:13:52
300711,HANA,HANA,0.0405831334326133,40583133,-2.73,4581083,6.0128203842e-07,2025-09-26 11:22:43
300721,Talus Network,US,0.0040415278873737,40415279,17.39,4332471,5.9879509562e-08,2025-12-12 02:03:21
300731,Mog Coin,MOG,1.40839804519e-07,40175409,-1.29,9612577,2.086691e-12,2023-07-24 07:45:08
300741,Energy Web Token,EWT,0.4799946062633197,40149458,-3.06,346037,7.1116276855e-06,2019-10-04 14:15:00
300751,REKT,REKT,1.42440734097e-07,40071046,2.29,139399,2.11041e-12,2024-11-25 03:05:04
300761,Request Network,REQ,0.0644876145771733,39800742,-0.1,948826,9.55452205537e-07,2017-10-21 00:00:00
300771,SKALE,SKL,0.0066166336136848,39772760,13.19,12864740,9.8032424069e-08,2020-12-22 15:46:18
300781,Polymesh,POLYX,0.0472259205900444,39575701,3.3,2637053,6.99701954897e-07,2022-10-07 08:45:41
300791,KGEN,KGEN,0.19888947265492,39514918,-0.68,1190565,2.9467578627e-06,2025-10-08 01:06:09
300801,NVIDIA xStock,NVDAx,170.12911786536074,39352377,-0.48,1276177841,0.0025206427925171,2025-07-02 01:01:58
300811,Peanut the Squirrel,PNUT,0.0393300603547936,39323861,0.23,7268636,5.82716435649e-07,2024-11-04 00:03:16
300821,APRO oracle Token,AT,0.1479365945470462,39203150,0.7,3019683,2.1918370909e-06,2025-10-24 20:58:24
300831,Quack AI Token,Q,0.009259891525096,39073140,-1.29,4390836,1.37195085269e-07,2025-09-02 07:41:02
300841,Chia Network,XCH,2.646072866363875,38696399,-1.28,3284947,3.92043677341e-05,2021-05-27 12:21:43
300851,VANA,VANA,1.2412682101455332,38231061,-0.58,4720095,1.83907011729e-05,2024-12-17 02:10:59
300861,Dusk,DUSK,0.1055938297705859,38083862,-1.21,4980900,1.5644842534e-06,2019-07-08 13:18:00
300871,Irys,IRYS,0.0189802692350877,37960510,-10.05,2942996,2.8121276033e-07,2025-11-25 11:34:58
300881,Phala Network,PHA,0.0376887009185702,37688701,6.27,13410625,5.58397959865e-07,2021-10-14 04:22:23
300891,Rocket Pool,RPL,1.6759699257274905,37346436,-1.54,2261957,2.48312667858e-05,2018-07-19 00:00:00
300901,AltLayer Token,ALT,0.0062909517764357,37257507,-2.5,8690175,9.3207103242e-08,2024-01-19 05:16:47
300911,ApeX Protocol,APEX,0.2697938735628182,37245462,0.49,1198524,3.9972815435e-06,2022-05-09 05:30:02
300921,Cloud,CLOUD,0.0370966953682715,37096433,-0.54,385570,5.49626771593e-07,2024-07-19 01:27:51
300931,Constellation,DAG,0.0090919088954689,37049529,-1.24,750824,1.34706244969e-07,2018-06-21 00:00:00
300941,Storx network ,SRX,0.0507098073129982,36787330,-3.69,619986,7.51207206799e-07,2021-09-09 00:11:01
300951,AI Companions,AIC,0.0408337991112359,36750419,-6.09,2125519,6.04995915527e-07,2024-09-10 00:37:35
300961,ICON,ICX,0.0334431593767376,36623878,-0.74,579288,4.95495772268e-07,2017-10-28 00:00:00
300971,Pirate Chain,ARRR,0.1854658544641288,36390960,0.38,125245,2.7478727638e-06,2019-03-13 12:24:00
300981,StakeStone,STO,0.1374473831223631,36132025,-0.06,28510614,2.0364283314e-06,2025-04-04 01:05:31
300991,Gemini dollar,GUSD,1.0005828187568977,35711507,-0.04,38982172,1.48224784174e-05,2018-10-07 00:00:00
40001,Notcoin,NOT,0.0003583378058265,35629315,-0.22,5730586,5.309321422e-09,2024-05-15 01:47:52
40011,COTI,COTI,0.0130047818948169,35596042,3.36,4438325,1.92685689252e-07,2019-07-15 12:38:00
40021,Stargate Finance,STG,0.2635828643656651,35190148,9.17,13791989,3.9053823667e-06,2022-03-28 04:28:18
40031,DEAPCoin,DEP,0.0011642968368781,34928905,0.53,170286,1.7250834372e-08,2020-07-10 13:54:00
40041,Dogelon Mars,ELON,3.7260505037e-08,34596386,0.02,4199627,5.52071e-13,2021-05-17 16:00:10
40051,HEX,HEX,0.0006398504387359,34540677,-1.86,1660766,9.480360671e-09,2020-05-13 09:18:00
40061,Rootstock Infrastructure Framework,RIF,0.0344104790965302,34410479,1.39,1271010,5.09843758692e-07,2024-12-15 16:21:33
40071,RedStone,RED,0.101699436685342,34363681,-4.44,5054002,1.5068323492e-06,2025-02-11 03:56:46
40081,Moonbirds,BIRB,0.1304400671135792,34357947,0.1,6800541,1.9326686476e-06,2026-01-29 00:47:39
40091,BankrCoin,BNKR,0.0003425828113545,34258281,-1.5,5754880,5.075887136e-09,2025-03-07 09:35:06
400101,SP500 tokenized stock (xStock),SPYX,638.327348301381,33854625,0.31,2773327,0.0094577937616304,2025-07-02 02:24:44
400111,Santos FC Fan Token,SANTOS,1.125254823487663,33757645,-1.41,3510384,1.66723673647e-05,2022-01-18 06:46:12
400121,Subsquid,SQD,0.0323064384373788,33565764,-3.77,2285038,4.78669185531e-07,2024-05-21 02:46:44
400131,Freysa,FAI,0.0044364116889714,33340975,2.8,1657307,6.5732209199e-08,2024-12-02 02:41:11
400141,Mask Network,MASK,0.4055325564676523,33085716,-0.15,2928618,6.0085836724e-06,2021-07-16 05:21:42
400151,Memecoin,MEME,0.0005277236096862,33003145,1.53,3196666,7.819030591e-09,2023-11-07 01:46:34
400161,Osaka Protocol,OSAK,4.389928433e-08,32962644,0.72,261756,6.50435e-13,2023-07-31 08:15:04
400171,BIO,BIO,0.016955208247339,32725733,0.48,8365323,2.51217284071e-07,2024-12-26 03:18:06
400181,Power Ledger,POWR,0.0613006193609265,32400109,1.5,2374196,9.08262221443e-07,2017-11-02 00:00:00
400191,IOST,IOST,0.0010502339316045,32315587,1.48,2997188,1.5560818369e-08,2018-01-17 00:00:00
400201,ECOMI,OMI,0.0001142591281182,32285092,-2.06,981534,1.692923344e-09,2019-07-15 15:20:00
400211,Drift,DRIFT,0.0644033674455867,32216812,-2.89,6306147,9.54234169154e-07,2024-05-16 14:05:26
400221,Pieverse Token,PIEVERSE,0.5184994933352555,32157080,-0.43,3558216,7.6823612313e-06,2025-11-14 11:32:29
400231,MGO,MGO,0.0200944734576516,32151158,-0.06,654266,2.97730288725e-07,2025-06-25 01:24:29
400241,iExec RLC,RLC,0.3961421216627565,31719329,-0.5,1167789,5.8694500509e-06,2017-04-20 00:00:00
400251,Bancor,BNT,0.2876096645108742,31540887,2.74,1959577,4.2613760761e-06,2015-12-30 00:00:00
400261,WOO Network,WOO,0.0166870640642673,31518228,2.54,1933292,2.47244318807e-07,2021-07-24 08:03:02
400271,Illuvium,ILV,3.4399403623200726,31477289,-0.19,1862922,5.09679658653e-05,2022-02-16 01:00:49
400281,Steem,STEEM,0.0579037720398299,31472622,-1.12,5541213,8.57932744744e-07,2016-04-17 00:00:00
400291,USELESS,USELESS,0.0313902179490282,31388346,-0.82,2790649,4.65093980831e-07,2025-05-12 03:25:54
400301,Core DAO,CORE,0.0288873896366164,31104584,-11.52,23855524,4.28010760031e-07,2023-02-09 04:36:38
400311,ARK,ARK,0.1614881449613047,31071953,-0.66,333499,2.3926933007e-06,2017-03-22 00:00:00
400321,Harmony,ONE,0.0020858688685018,31056722,-1.88,1783526,3.0905330352e-08,2019-06-06 08:44:00
400331,Hive,HIVE,0.0568818660349783,30398338,-0.76,1275362,8.42791647839e-07,2020-03-31 14:57:00
400341,Snek,SNEK,0.0004050315356011,30271591,-0.1,3939565,6.001160284e-09,2023-06-01 03:02:02
400351,BOLD Stablecoin,BOLD,1.0043448945172215,30223431,0.02,221370,1.48797553615e-05,2025-05-23 05:42:33
400361,STEPN,GMT,0.0096877269443936,30142395,-0.42,2784487,1.43538458289e-07,2022-04-13 09:01:41
400371,Kyber Network,KNC,0.1441631104213576,29357529,1.04,9006192,2.1359964758e-06,2017-09-29 00:00:00
400381,Manta,MANTA,0.0613675596899162,28736572,-0.26,3803503,9.09254044569e-07,2024-01-19 02:28:52
400391,MicroStrategy tokenized stock (xStock),MSTRX,127.49257701429276,28717995,-1.99,1177181160,0.0018889970839392,2025-07-02 02:27:35
400401,Metis Token,METIS,2.871578072630874,28690256,1.23,2088858,4.25468112147e-05,2022-01-06 02:46:37
400411,CPCOIN,CPC,0.1506549558961297,28681216,-0.05,249401,2.2317791095e-06,2021-04-22 14:14:33
400421,Pocket Network,POKT,0.0123410168706186,28648311,-3.89,861101,1.82850997504e-07,2022-04-13 04:51:20
400431,CARV,CARV,0.0537202768527626,28551053,0.01,3135468,7.95947879475e-07,2024-10-11 00:34:59
400441,QuarkChain,QKC,0.0030043302776443,28541138,2.12,555285,4.4513737714e-08,2018-06-05 00:00:00
400451,GameBuild,GAME,0.0013294869884719,28477131,-0.49,566272,1.969837855e-08,2024-05-21 02:55:09
400461,Merlin Chain,MERL,0.0237094427066263,28404268,-3.99,5239320,3.51291574643e-07,2024-04-20 08:37:03
400471,Brevis Token,BREV,0.1131418946494608,28285474,-0.3,12205654,1.6763698253e-06,2026-01-02 00:45:40
400481,RateX,RTX,1.870501982265088,28276034,14.8,8610217,2.77143412796e-05,2025-12-19 09:32:38
400491,Spell Token,SPELL,0.0001643361710379,28185386,0.15,3918755,2.434891153e-09,2021-10-13 05:01:07
400501,Ontology Gas,ONG,0.0626420030929863,28035651,4.34,4113475,9.28136868404e-07,2018-10-05 00:00:00
400511,Hyperlane,HYPER,0.0846872473600865,27568976,0.66,6617807,1.2547708035e-06,2025-04-23 00:07:17
400521,Velvet,VELVET,0.0752502766163164,27534507,-5.27,1992719,1.114947681e-06,2025-07-10 11:32:54
400531,Loopring,LRC,0.0200520136432193,27437948,-8.23,6908888,2.9710118178e-07,2017-08-30 00:00:00
400541,Lisk,LSK,0.1202668271078522,27322940,-0.97,2775053,1.7819365724e-06,2017-02-22 00:00:00
400551,Xertra,STRAX,0.0126864890869354,27267757,-1.89,923443,1.87969695584e-07,2016-08-11 00:00:00
400561,MiL.k,MLK,0.0498953550968836,26962709,-0.49,2013246,7.39275826777e-07,2021-12-13 23:45:54
400571,Lazio Fan Token,LAZIO,0.6733883977807218,26935536,0.45,1073975,9.9772767133e-06,2022-01-13 02:57:53
400581,AGI Token,AGI,0.0109691547100197,26912130,-2.57,688091,1.62524766114e-07,2023-04-12 02:18:32
400591,Shentu,CTK,0.1697710176427363,26730844,3.47,3526856,2.5154166993e-06,2022-06-23 04:07:04
400601,Liquity,LQTY,0.2716595538983085,26679928,0.25,2722162,4.0250508473e-06,2022-01-13 03:18:28
400611,ArcBlock,ABT,0.2705383903996776,26669675,28.41,2071531,4.0084390991e-06,2018-03-02 00:00:00
400621,EthereumPoW,ETHW,0.2471806941794093,26650775,-1.57,1782124,3.6623591854e-06,2022-09-23 09:11:27
400631,PEAQ,PEAQ,0.014298754127927,26609078,-1.3,970399,2.11857862506e-07,2024-11-13 00:18:26
400641,UMA,UMA,0.4093439519543107,26365130,2.65,3045691,6.0650553128e-06,2020-05-04 16:01:00
400651,Orderly Network,ORDER,0.0492682900771595,26319875,-0.02,4682703,7.29984901599e-07,2024-08-23 06:01:32
400661,ssv.network,SSV,2.248566419875438,26277737,1.2,4789871,3.33159428545e-05,2022-03-10 23:48:05
400671,BOOK OF MEME,BOME,0.0003812980520603,26258806,-0.83,7064117,5.649512507e-09,2024-03-15 00:19:13
400681,Apple tokenized stock (xStock),AAPLX,248.29882288429408,26098164,-0.59,2627276,0.00367892596854,2025-07-02 02:29:13
400691,Quai Network,QUAI,0.0333108346764,26065210,1.17,535336,4.93550848535e-07,2025-02-21 03:27:54
400701,KernelDAO,KERNEL,0.0908642893021304,26015175,28.17,20916756,1.3462931061e-06,2025-04-10 00:49:33
400711,Zentry,ZENT,0.0032474343468001,26010689,1.11,1175972,4.8115695479e-08,2024-05-02 02:22:58
400721,IQ,IQ,0.0010274687624244,25939503,0.41,593172,1.5223517647e-08,2018-07-14 00:00:00
400731,BLAST,BLAST,0.0004419132304993,25852276,-0.12,2450801,6.547618876e-09,2024-01-03 06:52:05
400741,Yield Guild Games,YGG,0.0355873143112495,25588738,1.93,11154499,5.27280368265e-07,2022-01-06 06:13:05
400751,Sport.Fun,FUN,0.0336472338176227,25304916,2.17,69504270,4.98535115162e-07,2026-01-16 02:04:06
400761,MEET48 Token,IDOL,0.0241269854134311,25246478,1.02,2803733,3.5747810702e-07,2025-06-11 11:22:12
400771,Animecoin,ANIME,0.0045567356372434,25237957,-0.08,13486660,6.7514992109e-08,2025-01-24 00:53:12
400781,EGL1,EGL1,0.0252028676038346,25152462,0.64,952048,3.73418943483e-07,2025-06-09 01:10:41
400791,tokenbot,CLANKER,25.49642631118774,25146545,2.91,2871782,0.0003777684637067,2024-11-27 02:52:57
400801,Secret,SCRT,0.0744801946652684,25033738,2.91,884146,1.1035377417e-06,2020-10-09 09:14:02
